,pre_pt_root_id,post_pt_root_id,sum_size,index_pre,index_post,C,cell_type_pre,cell_type_post,distance
2688,864691135701034107,864691135910666921,9096,410,9485,0.012484012796878875,L2/3,L5,306.8485407232696
2693,864691135701034107,864691136595027362,7540,410,8435,0.10527267640034221,L2/3,L5,318.5786547024142
2698,864691135692949951,864691135323869852,38984,7295,6079,0.4174563009961574,L2/3,L5,511.50620688316195
2699,864691135684657079,864691135323869852,9288,8179,6079,0.31748843311282,L2/3,L5,446.9098235662314
2706,864691136953057759,864691135919239856,3180,12006,8430,0.13193418917614588,L2/3,L5,376.5247518663281
2708,864691135940847270,864691135919239856,42188,8212,8430,0.42295569520547344,L2/3,L5,383.57426007489084
2709,864691135455123562,864691135919239856,752,292,8430,-0.06664970673400206,L2/3,L5,522.1570635737871
2712,864691135759091534,864691135545440808,3424,329,9449,-0.035002277992929945,L2/3,L5,397.0980767518272
2713,864691136990522517,864691135545440808,4352,8726,9449,-0.1161222405627328,L2/3,L5,339.80024513234247
2714,864691135975539779,864691135545440808,9920,7986,9449,-0.06039121742191309,L2/3,L5,515.2628672823222
2715,864691136812081779,864691135545440808,6040,7111,9449,0.24825559123436663,L2/3,L5,533.4359199004132
2716,864691136309871706,864691135545440808,2656,2232,9449,0.3621538526468279,L2/3,L5,478.4804280218784
2717,864691135359010904,864691135545440808,7688,483,9449,0.08268061749022526,L2/3,L5,503.652044967555
2721,864691135497743635,864691135848430686,1352,3625,7813,0.08740361444379696,L2/3,L5,346.16776852849836
2723,864691135782702387,864691136110004664,3420,497,7759,0.3217542431702906,L2/3,L5,324.743954277828
2725,864691135701034107,864691136110004664,7344,410,7759,-0.02408455173014608,L2/3,L5,295.39643209761357
2726,864691136602371025,864691136110004664,11148,7294,7759,-0.1734346595217929,L2/3,L5,554.6118890900194
2729,864691135700475426,864691136110004664,6800,4231,7759,0.19248797027383996,L2/3,L5,358.21660200498803
2731,864691135292991414,864691135858686568,8340,4056,852,0.17603828697899446,L2/3,L5,436.35139050998794
2732,864691136118618136,864691135858686568,13744,8177,852,0.16832013086187034,L2/3,L5,433.71984557776466
2734,864691135279318689,864691135858686568,14472,10981,852,0.009668574026481021,L2/3,L5,548.8521249298393
2735,864691135113792921,864691135858686568,6952,286,852,0.19293697863765208,L2/3,L5,505.8004985367255
2737,864691135759091534,864691135693751231,13116,329,8441,0.21709963671465438,L2/3,L5,451.4222524953771
2739,864691135661016816,864691135693751231,2564,11853,8441,0.11926405339930826,L2/3,L5,339.6540117236951
2740,864691136118618136,864691135693751231,13444,8177,8441,0.33968501301560095,L2/3,L5,464.78536025137447
2741,864691135692949951,864691135693751231,54340,7295,8441,0.1275227753984527,L2/3,L5,542.4602888617746
2743,864691136118618392,864691136904294834,21284,3082,5043,0.1463825320052775,L2/3,L5,638.8177124156781
2746,864691136100511093,864691135718955569,34720,6148,9498,0.07711127986078706,L2/3,L5,410.95846758522936
2747,864691136334904499,864691135718955569,5328,1507,9498,-0.010871297036815048,L2/3,L5,220.0331937140395
2748,864691135272898833,864691135718955569,3108,3153,9498,0.037500086060011234,L2/3,L5,374.3846318213396
2750,864691135848095070,864691135718955569,2484,11587,9498,-0.010984143324334866,L2/3,L5,652.5732579258822
2752,864691136118618392,864691135718955569,6608,3082,9498,-0.04207814281742818,L2/3,L5,662.6096920752067
2760,864691136136778621,864691136329481962,31408,1007,874,0.37911750629037044,L2/3,L5,714.1082954286416
2762,864691135568970220,864691136329481962,2520,6242,874,-0.1257035366931577,L2/3,L5,424.260208834154
2763,864691135953041955,864691136329481962,2036,8062,874,0.1907837778910148,L2/3,L5,717.2316900081869
2765,864691136227484753,864691136329481962,1540,4279,874,0.2416364768439682,L2/3,L5,674.5005592406874
2770,864691136101005173,864691135270600869,15624,3121,6038,0.3996265591837463,L2/3,L5,411.52122550361844
2771,864691135572327205,864691135270600869,3916,4228,6038,0.08860663127658965,L2/3,L5,436.37381112986145
2772,864691135066182980,864691135270600869,51432,4554,6038,0.04159607642448849,L2/3,L5,284.9134533573309
2773,864691135123429927,864691135270600869,21580,9045,6038,-0.14624280138242787,L2/3,L5,330.01456219991263
2775,864691135855890478,864691135270600869,7016,1175,6038,0.17944829770160833,L2/3,L5,377.12506674576804
2776,864691136329957098,864691135270600869,3992,4064,6038,0.34575725295645593,L2/3,L5,411.84204661496136
2777,864691135687917280,864691135270600869,3480,8595,6038,0.3118337086611652,L2/3,L5,336.33265218827626
2778,864691136176327430,864691135270600869,30248,467,6038,0.37128031064290357,L2/3,L5,765.5351405755323
2781,864691135387710593,864691135059524251,3476,2389,1709,-0.07817483638410568,L2/3,L5,203.4422532317218
2783,864691135582673005,864691135059524251,248,465,1709,-0.17232027594867638,L2/3,L5,244.38286866308783
2785,864691135992679105,864691135059524251,7520,2390,1709,0.07689884169105475,L2/3,L5,202.55631529034102
2786,864691135473091634,864691135059524251,3148,11597,1709,-0.12453445458692225,L2/3,L5,292.0795898107227
2787,864691136040443134,864691135059524251,32076,234,1709,0.16528552672258456,L2/3,L5,230.34360254194166
2788,864691135396980769,864691135059524251,5256,429,1709,0.0714907370345064,L2/3,L5,232.92603928285902
2789,864691136066733720,864691135059524251,18028,25,1709,0.09029802187946347,L2/3,L5,361.85387556857813
2793,864691136926540362,864691135059524251,9296,3440,1709,0.42137739314559375,L2/3,L5,177.82502501054233
2799,864691136923990500,864691136024813113,9748,372,7095,-0.08016729345332929,L2/3,L5,335.3651137968885
2811,864691135701034107,864691134885743354,4644,410,954,0.018925900442461716,L2/3,L5,323.1362100415242
2812,864691134941194851,864691134885743354,2180,8762,954,0.04829294563930211,L2/3,L5,318.9774995951909
2814,864691135568970220,864691134885743354,13736,6242,954,0.10334957321776281,L2/3,L5,425.2843400831966
2824,864691135469422674,864691136024833593,3864,6391,883,-0.22017584792921877,L2/3,L5,246.88550661389584
2825,864691136813000051,864691136024833593,15132,11211,883,0.05262225547051893,L2/3,L5,581.3121277661425
2833,864691135701034107,864691135565694743,19112,410,1724,0.013769867116874057,L2/3,L5,218.47084111157724
2835,864691136066069400,864691135565694743,41532,1013,1724,0.22245589289688386,L2/3,L5,627.7071192714004
2847,864691135292991414,864691135683816178,2612,4056,7004,0.15069446240077267,L2/3,L5,425.02650270306674
2848,864691135397503777,864691135683816178,1280,5154,7004,0.3392142113806582,L2/3,L5,428.6143921428677
2849,864691135568970220,864691135683816178,7104,6242,7004,0.28869498551474715,L2/3,L5,444.9460341569526
2850,864691135953041955,864691135683816178,668,8062,7004,0.17926844982621518,L2/3,L5,515.9121305028599
2851,864691135491204327,864691135683816178,2940,4266,7004,0.17582609398777543,L2/3,L5,518.948897121865
2852,864691135940847270,864691135683816178,32144,8212,7004,0.31658916035529994,L2/3,L5,462.9426861804817
2864,864691135082846711,864691135292823222,10340,4420,7814,-0.02374999525025201,L2/3,L5,276.33787377049856
2865,864691134941194851,864691135292823222,22944,8762,7814,0.19307348551400297,L2/3,L5,319.0826182166619
2867,864691135953985800,864691135292823222,916,333,7814,0.041066145490175024,L2/3,L5,355.3256557019209
2881,864691135701034107,864691136274761229,10704,410,1608,-0.004324668679145667,L2/3,L5,456.30633387670616
2893,864691136309871706,864691136724450045,14704,2232,864,0.10001736689150141,L2/3,L5,639.4321092969917
2894,864691135360730183,864691136724450045,12864,4193,864,0.06658475929436854,L2/3,L5,408.27688056023936
2896,864691135759091534,864691135105075789,24036,329,7031,0.09446440373025825,L2/3,L5,605.0081709464757
2897,864691135816565839,864691135105075789,14232,447,7031,0.11904464567275365,L2/3,L5,306.23678702598755
2898,864691136602371025,864691135105075789,19548,7294,7031,-0.063051727021799,L2/3,L5,688.9232756120234
2899,864691135992679105,864691135105075789,2328,2390,7031,-0.03887704562682845,L2/3,L5,284.62967232528666
2900,864691135473091634,864691135105075789,48556,11597,7031,0.01620824311852286,L2/3,L5,388.2584614609192
2901,864691135397503777,864691135105075789,6756,5154,7031,0.11448504460588947,L2/3,L5,443.97195587108877
2902,864691135953041955,864691135105075789,2596,8062,7031,0.015041672553566764,L2/3,L5,677.3914769584867
2916,864691136812081779,864691135472913970,4144,7111,925,-0.097357961322907,L2/3,L5,421.5738971046475
2917,864691136084684396,864691135472913970,24628,437,925,0.36210586603419326,L2/3,L5,478.2514693840468
3336,864691135591291659,864691135428891440,7504,2557,3548,0.035436604613897006,L2/3,L5,152.12295847767362
3339,864691135591018763,864691135428891440,7624,353,3548,0.12526058343499752,L2/3,L5,122.74606450717681
3341,864691135889739145,864691135428891440,6728,7279,3548,0.11944342745453436,L2/3,L5,133.04980865826155
3503,864691135591291659,864691135591182091,28832,2557,7675,0.08537148451754625,L2/3,L5,152.37664828969042
3570,864691135591291659,864691135918889136,4908,2557,1634,-0.2352083297610369,L2/3,L5,263.5261964055946
3571,864691135397503777,864691135918889136,4968,5154,1634,-0.09957044738517762,L2/3,L5,373.7587729431913
3723,864691135582259309,864691135518485642,23940,11269,4902,0.12592262221289136,L2/3,L5,262.91094559184864
3725,864691135661016816,864691135518485642,4112,11853,4902,0.11305232999519979,L2/3,L5,223.3426733967336
3729,864691135182412802,864691135942412404,10608,7239,2791,-0.059914376472260764,L2/3,L5,252.14112873547626
3732,864691135777730656,864691135942412404,4060,12025,2791,0.2606251834212219,L2/3,L5,257.5369891879611
3752,864691136209328060,864691136195069772,10800,5517,3936,0.04952012764194701,L2/3,L5,569.2302406583824
3754,864691136228145489,864691135866455173,8488,11827,6098,0.12201591806700066,L2/3,L5,359.8128360578594
3755,864691136287598787,864691135866455173,4644,2501,6098,0.04913506902826951,L2/3,L5,272.1609614327521
3756,864691136371775624,864691135866455173,14176,11627,6098,0.15116029896370095,L2/3,L5,343.3999607687805
3757,864691135582259309,864691135866455173,2668,11269,6098,0.08995365048885134,L2/3,L5,371.6371337312782
3758,864691135867704342,864691135866455173,12660,11113,6098,0.06345014065566001,L2/3,L5,352.95983318219083
3761,864691136812081779,864691135866455173,12248,7111,6098,-0.004937312046121157,L2/3,L5,748.2814283409685
3774,864691135473091634,864691135716025370,9004,11597,3699,0.09582338282170165,L2/3,L5,290.2036388469311
3775,864691135469422674,864691135716025370,9896,6391,3699,0.18074210880112515,L2/3,L5,178.52075912901552
3852,864691135855890478,864691135404647918,33920,1175,3700,0.13275982089092825,L2/3,L5,422.9496200731241
3882,864691135594536235,864691136329394666,17360,7961,1700,-0.0662403390109311,L2/3,L5,468.01236359737345
4026,864691136923990500,864691135969786981,8236,372,1712,-0.19226482824452623,L2/3,L5,392.5359340493556
4148,864691135926952148,864691135715713562,25732,224,7833,0.29875471555087524,L2/3,L5,288.8377189772832
4150,864691135755884754,864691136419528855,4172,5503,1733,0.04993072448838451,L2/3,L5,238.66041629059478
4151,864691135387710593,864691136419528855,22012,2389,1733,0.17617337743627742,L2/3,L5,186.97247027303246
4154,864691135614771147,864691136419528855,8132,4673,1733,0.16338691415876813,L2/3,L5,233.61665598154596
4155,864691135910761897,864691136419528855,1552,7249,1733,0.2236791211494316,L2/3,L5,259.44113672276416
4157,864691136990522517,864691136419528855,1016,8726,1733,0.1107885761358913,L2/3,L5,231.77927817645826
4159,864691136100511093,864691136419528855,35904,6148,1733,-0.007287762281249174,L2/3,L5,365.4627615503391
4162,864691135645645039,864691136419528855,8652,24,1733,0.17409480528434962,L2/3,L5,388.99654916721306
4166,864691135782992179,864691136419528855,6908,11798,1733,-0.026841817840447247,L2/3,L5,286.1162242166634
4168,864691135491167207,864691136419528855,18580,7980,1733,0.12069434371273689,L2/3,L5,573.0452507926402
4171,864691136309871706,864691136419528855,3504,2232,1733,0.14483180262781772,L2/3,L5,519.9784246601006
4201,864691135755884754,864691136371715976,5936,5503,9520,0.1069277800711597,L2/3,L5,276.8876850710411
4202,864691135385894741,864691136371715976,3452,7928,9520,0.04011239717833972,L2/3,L5,342.1354286243972
4203,864691135838305171,864691136371715976,21048,11261,9520,0.06207958846928199,L2/3,L5,344.86081691024276
4205,864691135919485872,864691136371715976,8428,10805,9520,0.2622077297452102,L2/3,L5,372.3771515224854
4206,864691135614771147,864691136371715976,60492,4673,9520,0.08953233461921617,L2/3,L5,256.7801891423869
4207,864691135954499336,864691136371715976,2244,1119,9520,0.018023580822365985,L2/3,L5,355.22562150835915
4208,864691136209328060,864691136371715976,85840,5517,9520,0.16087837071884137,L2/3,L5,258.63810750931503
4209,864691135816565839,864691136371715976,12976,447,9520,0.045632710208066085,L2/3,L5,303.75166541107234
4210,864691135273490193,864691136371715976,18028,2594,9520,0.2143856730608573,L2/3,L5,235.87210256408025
4211,864691135782702387,864691136371715976,10896,497,9520,0.06023381665784066,L2/3,L5,290.66133574316353
4212,864691135701034107,864691136371715976,2360,410,9520,0.05788458803108852,L2/3,L5,297.40274419715774
4213,864691136108938168,864691136371715976,20928,411,9520,-0.0360504672962214,L2/3,L5,637.7779602087234
4214,864691135856895534,864691136371715976,200,6567,9520,0.09188579042252214,L2/3,L5,263.7185607726541
4216,864691135396980769,864691136371715976,5836,429,9520,0.09981000265195816,L2/3,L5,292.1023522534524
4217,864691135182405378,864691136371715976,8992,7241,9520,0.1337228122463133,L2/3,L5,311.8214024213219
4218,864691135697156762,864691136371715976,11568,11570,9520,-0.024008628870441976,L2/3,L5,340.014317722063
4220,864691136100511093,864691136371715976,1896,6148,9520,0.173849785775469,L2/3,L5,417.34818614677124
4221,864691136371775624,864691136371715976,8632,11627,9520,0.2706304836493541,L2/3,L5,352.5047821519589
4223,864691135926952148,864691136371715976,50940,224,9520,0.06885702099941189,L2/3,L5,293.75546183858444
4225,864691135696546970,864691136371715976,1084,68,9520,0.1364271041856775,L2/3,L5,422.98082036896193
4226,864691135884521840,864691136371715976,10704,10931,9520,0.20980796012376907,L2/3,L5,358.799129541865
4227,864691135855890478,864691136371715976,6336,1175,9520,0.03766653811135097,L2/3,L5,393.8330465362194
4229,864691135497743635,864691136371715976,21832,3625,9520,0.029354059207675413,L2/3,L5,641.6039900125311
4230,864691136032840123,864691136371715976,26500,11114,9520,0.11811870879168862,L2/3,L5,358.0807371752913
4231,864691135749133097,864691136371715976,33564,11478,9520,0.02059608368519672,L2/3,L5,348.73320984385765
4232,864691135777730656,864691136371715976,11528,12025,9520,0.1416858703168722,L2/3,L5,308.0017796312223
4422,864691135759091534,864691135940635302,19332,329,1815,-0.05328300699486954,L2/3,L5,544.0581235419614
4425,864691136990504853,864691135940635302,13512,3047,1815,0.36805967334244016,L2/3,L5,308.80709307915845
4428,864691135759091534,864691136912866289,4284,329,9519,0.14039997065875903,L2/3,L5,423.4444783439737
4429,864691136602371025,864691136912866289,10256,7294,9519,0.24792481922071472,L2/3,L5,503.8155594580223
4430,864691135926952148,864691136912866289,9340,224,9519,0.1532493599404649,L2/3,L5,384.5882315412161
4436,864691135759091534,864691135808054301,15248,329,901,0.4479857196799841,L2/3,L5,343.01816982778035
4437,864691135614771147,864691135808054301,1232,4673,901,0.18398153322589175,L2/3,L5,386.8789162102272
4438,864691135782702387,864691135808054301,26732,497,901,-0.02411211893311554,L2/3,L5,375.44931690975284
4439,864691135926952148,864691135808054301,21436,224,901,-0.16002227124362842,L2/3,L5,403.65613508529754
4440,864691136084747372,864691135808054301,13720,7291,901,0.5055313359992615,L2/3,L5,364.0084290013076
4441,864691135341198789,864691135808054301,4860,5288,901,0.08277665926232548,L2/3,L5,487.82868179720634
4442,864691135455123562,864691135808054301,5004,292,901,-0.07775926061958965,L2/3,L5,434.6384624305584
4443,864691136118618392,864691135808054301,4028,3082,901,-0.07502311434734835,L2/3,L5,516.2347323456647
4444,864691135856335406,864691135808054301,29688,96,901,0.3627925866002649,L2/3,L5,409.08460699469
4445,864691135759091534,864691135502166594,5028,329,1762,0.17377966972605066,L2/3,L5,206.35074947283317
4446,864691135816565839,864691135502166594,18008,447,1762,0.12617348622833316,L2/3,L5,653.7535202811531
4449,864691135759091534,864691135582770541,3720,329,4812,0.06124156918392677,L2/3,L5,560.202128778533
4451,864691135992679105,864691135582770541,1464,2390,4812,-0.06735036096526602,L2/3,L5,150.82904102327248
4453,864691136084812140,864691135582770541,5456,5429,4812,-0.09799921013202588,L2/3,L5,169.0822408178931
4457,864691136926540362,864691135582770541,2812,3440,4812,-0.04937616843573619,L2/3,L5,143.40377389734203
4458,864691136334904499,864691135582770541,1384,1507,4812,-0.05504919906080766,L2/3,L5,167.2329584740998
4460,864691136056902616,864691135582770541,1436,221,4812,0.22792530771676225,L2/3,L5,203.37371236224212
4461,864691135759091534,864691136419115159,8516,329,9280,0.056940482696842855,L2/3,L5,135.99155573784714
4462,864691135497743635,864691136419115159,8252,3625,9280,-0.13128334926771396,L2/3,L5,105.03829275078688
4463,864691135716190490,864691136419115159,19520,8051,9280,0.04094996879793773,L2/3,L5,167.88534678166525
4464,864691136309871706,864691136419115159,5784,2232,9280,-0.05602869968516947,L2/3,L5,207.47790984102383
4466,864691136903681458,864691136419115159,4772,3254,9280,0.003375326231580692,L2/3,L5,101.50712510952133
4467,864691135937286404,864691136419115159,12220,1246,9280,-0.009985036350865213,L2/3,L5,70.49314610655424
4470,864691135759091534,864691135838134163,9412,329,1802,0.009387037099647605,L2/3,L5,316.8269729931466
4472,864691135359010904,864691135838134163,1828,483,1802,-0.05411938145227631,L2/3,L5,423.47521334784176
4482,864691135759091534,864691135341842353,26684,329,3830,0.11423776638935546,L2/3,L5,198.36558814471826
4483,864691136990522517,864691135341842353,8000,8726,3830,-0.07373614146555409,L2/3,L5,434.38377465094163
4489,864691135759091534,864691135946627364,11820,329,3655,0.46131307435557134,L2/3,L5,180.57681658507545
4492,864691135759091534,864691135104580685,9844,329,7754,0.14214103899244626,L2/3,L5,393.3024619297469
4493,864691135349437655,864691135104580685,10824,11117,7754,0.16254638424970766,L2/3,L5,355.39878194501455
4539,864691135082846711,864691135884988016,1644,4420,7818,-0.016114364963864394,L2/3,L5,205.12235193659416
4540,864691135838305171,864691135884988016,9208,11261,7818,0.027100890708071864,L2/3,L5,299.5610707952554
4543,864691135511115984,864691135884988016,6464,11917,7818,0.14737162341307017,L2/3,L5,274.1743123197358
4544,864691135614771147,864691135884988016,3580,4673,7818,0.20467867497373995,L2/3,L5,218.54144357535483
4545,864691135954499336,864691135884988016,28516,1119,7818,0.07921811396308248,L2/3,L5,304.3257202406659
4546,864691135782702387,864691135884988016,11016,497,7818,-0.13573111094708148,L2/3,L5,249.14662465303445
4547,864691135851626695,864691135884988016,5820,11184,7818,0.06239662018077826,L2/3,L5,295.08586465637427
4548,864691134941194851,864691135884988016,5328,8762,7818,0.08286921787886141,L2/3,L5,257.66869556079183
4549,864691135135756569,864691135884988016,7304,2406,7818,0.13567921332319605,L2/3,L5,213.7788017180375
4550,864691135856895534,864691135884988016,6556,6567,7818,0.007300068624325068,L2/3,L5,225.4536775126989
4553,864691135066182980,864691135884988016,12460,4554,7818,0.06832056733517776,L2/3,L5,229.50055546773734
4555,864691135645645039,864691135884988016,3812,24,7818,-0.04154325607601581,L2/3,L5,384.8506644401176
4558,864691135182412802,864691135884988016,26140,7239,7818,0.20873298488966388,L2/3,L5,272.2137232102747
4563,864691135952121379,864691135884988016,5544,5292,7818,0.0034849137457824172,L2/3,L5,643.848443731908
4564,864691135082846711,864691136106461913,2136,4420,4766,0.022210112602944868,L2/3,L5,167.97252060977104
4565,864691136209328060,864691136106461913,1400,5517,4766,0.2205227326080471,L2/3,L5,162.47492025540427
4566,864691136990522517,864691136106461913,6140,8726,4766,-0.11492110455932945,L2/3,L5,241.51704443372103
4568,864691135855890478,864691136106461913,5228,1175,4766,0.03597740581564393,L2/3,L5,359.42981485680895
4570,864691135082846711,864691135495051152,13588,4420,7780,0.13519151795927684,L2/3,L5,264.09559687355636
4571,864691135614771147,864691135495051152,7732,4673,7780,0.10722760623702486,L2/3,L5,275.29810344424817
4572,864691136209328060,864691135495051152,12740,5517,7780,0.0638198824866017,L2/3,L5,307.41924884431035
4574,864691135591018763,864691135495051152,9864,353,7780,0.05229719370739378,L2/3,L5,275.6613435358683
4576,864691135518453642,864691135495051152,3652,394,7780,-0.15733390767009825,L2/3,L5,844.1298930567498
4577,864691135082846711,864691136390930559,17896,4420,7815,0.17823020412874135,L2/3,L5,235.2177974218787
4579,864691136209328060,864691136390930559,15304,5517,7815,-0.10902707301985429,L2/3,L5,245.89008861684525
4580,864691134941194851,864691136390930559,3760,8762,7815,0.010692073803459292,L2/3,L5,292.0628693962997
4581,864691135473091634,864691136390930559,12004,11597,7815,-0.08011594487542821,L2/3,L5,329.6455783049426
4583,864691135334986985,864691136390930559,24952,2084,7815,0.18602816087849194,L2/3,L5,372.5779283639867
4584,864691136106122969,864691136390930559,29540,8895,7815,0.07801359779754845,L2/3,L5,279.01499750371846
4585,864691135926952148,864691136390930559,51620,224,7815,-0.20235861530983146,L2/3,L5,294.84186329624225
4586,864691136084812140,864691136390930559,9772,5429,7815,-0.11746773169077045,L2/3,L5,250.0805488157766
4587,864691135772313595,864691136390930559,7280,5150,7815,0.04668406927206833,L2/3,L5,373.4125639450285
4589,864691135469422674,864691136390930559,9116,6391,7815,0.20299065483654616,L2/3,L5,235.79192182939602
4590,864691135855890478,864691136390930559,38748,1175,7815,0.05524056565472442,L2/3,L5,444.27108726091996
4591,864691135113792921,864691136390930559,2268,286,7815,0.22523132665322118,L2/3,L5,536.3301574217136
4674,864691135156674148,864691136452072959,164,10949,3931,-0.0359721176871972,L2/3,L5,411.1989740843233
4677,864691135975539779,864691136452072959,7396,7986,3931,-0.043243723876648446,L2/3,L5,655.0335163333248
4678,864691135279318689,864691136452072959,420,10981,3931,0.012010688450201154,L2/3,L5,669.6925642591531
4681,864691135565696599,864691135953074211,5560,223,6074,0.05071694935388112,L2/3,L5,327.8942698858887
4683,864691135975539779,864691135953074211,6408,7986,6074,-0.23190304887716548,L2/3,L5,613.5187367831564
4691,864691135113792921,864691135816452431,32028,286,7000,0.2810751642694649,L2/3,L5,483.6518112857638
4699,864691135122934055,864691136990735509,16784,8574,1666,0.24180520496371077,L2/3,L5,239.7395493447003
4700,864691135838305171,864691136990735509,8356,11261,1666,0.06398793429497718,L2/3,L5,277.9034368121416
4701,864691135916149862,864691136990735509,7492,235,1666,0.1853386256641312,L2/3,L5,221.4364444801262
4702,864691136228145489,864691136990735509,17960,11827,1666,0.08494904787492208,L2/3,L5,263.4364585246317
4708,864691135851626695,864691136990735509,3060,11184,1666,-0.14522059075965207,L2/3,L5,274.23743301015634
4709,864691134941194851,864691136990735509,9684,8762,1666,-0.12098025962477219,L2/3,L5,235.6982402989042
4710,864691135273295377,864691136990735509,13060,11105,1666,0.08680606691829983,L2/3,L5,297.558853069439
4711,864691136092174260,864691136990735509,43432,232,1666,0.132491689019878,L2/3,L5,222.42300902559518
4712,864691135272867601,864691136990735509,3508,8575,1666,-0.019708611108485742,L2/3,L5,238.99172149679163
4716,864691135182405378,864691136990735509,47712,7241,1666,0.16956806565360907,L2/3,L5,247.0670660043543
4717,864691135874611854,864691136990735509,39184,8772,1666,-0.02889532052243261,L2/3,L5,237.26300249301406
4718,864691136953057759,864691136990735509,22404,12006,1666,0.0496438700736138,L2/3,L5,246.04558875135308
4719,864691135213783424,864691136990735509,8996,3542,1666,0.31808702723810484,L2/3,L5,179.10047021713814
4722,864691136041818198,864691136990735509,4600,10882,1666,0.07697551864739414,L2/3,L5,294.03668462285447
4723,864691135349437655,864691136990735509,45032,11117,1666,0.1775482368348525,L2/3,L5,276.4485408028047
4724,864691135661523184,864691136990735509,13436,5435,1666,0.2206627098842515,L2/3,L5,199.15261653315025
4725,864691135953041955,864691136990735509,11104,8062,1666,0.005217965004022808,L2/3,L5,578.3290603246563
4726,864691134948433660,864691136990735509,2164,6159,1666,0.3656630284375507,L2/3,L5,340.59507463262
4730,864691135975539779,864691136990735509,6068,7986,1666,0.06899516740237135,L2/3,L5,634.8432715686605
4753,864691135122934055,864691136362619106,11684,8574,916,0.040538632506213756,L2/3,L5,310.0999689132522
4756,864691135156674148,864691136362619106,10808,10949,916,-0.03687620950778384,L2/3,L5,374.52174781179264
4757,864691135724453547,864691136362619106,2268,110,916,0.022854999464712356,L2/3,L5,639.4308068900027
4758,864691136108938168,864691136362619106,18804,411,916,-0.01892491220362366,L2/3,L5,684.3453443985718
4759,864691135473091634,864691136362619106,1652,11597,916,-0.07658885349914876,L2/3,L5,343.45935896987885
4760,864691136092174260,864691136362619106,27672,232,916,0.4378354853232644,L2/3,L5,287.83649047332415
4762,864691135213650232,864691136362619106,4416,4054,916,0.2505455297943854,L2/3,L5,388.7040125957025
4763,864691136106122969,864691136362619106,17828,8895,916,0.3776279859681989,L2/3,L5,286.06261971813103
4765,864691135502623157,864691136362619106,6980,233,916,0.20544037037695698,L2/3,L5,290.819868922328
4766,864691136084812140,864691136362619106,1240,5429,916,0.14144177342298775,L2/3,L5,263.08858140177813
4767,864691135696546970,864691136362619106,11796,68,916,0.060288941816661626,L2/3,L5,428.4713704881576
4768,864691135572379429,864691136362619106,8656,11127,916,0.08042616497248245,L2/3,L5,346.31652869593165
4769,864691135469422674,864691136362619106,10872,6391,916,0.0012341631178097022,L2/3,L5,328.51890670705706
4770,864691135855890478,864691136362619106,2048,1175,916,-0.17617027171009408,L2/3,L5,368.57567711394086
4771,864691135488888378,864691136362619106,5384,3038,916,-0.011189376825133735,L2/3,L5,378.86737310040314
4773,864691135937972228,864691136362619106,20416,8596,916,0.2560339699213129,L2/3,L5,293.83826854921404
4775,864691135952121379,864691136362619106,3236,5292,916,-0.0604542475087479,L2/3,L5,752.1248115997769
4989,864691135234167385,864691135565831447,59336,3210,7791,0.21295418716332987,L2/3,L5,383.59113174316207
4990,864691135275253989,864691135565831447,4464,3189,7791,0.17037076208374433,L2/3,L5,330.8605967231517
4991,864691135385894741,864691135565831447,1752,7928,7791,0.06465278199034226,L2/3,L5,294.0391920543926
4993,864691136923990500,864691135565831447,19972,372,7791,0.18384903971948233,L2/3,L5,254.0148149380267
4994,864691135749181225,864691135565831447,656,3132,7791,-0.10085036966974906,L2/3,L5,344.77839672462073
4995,864691135954499336,864691135565831447,15640,1119,7791,0.0506350857937709,L2/3,L5,313.22578815927653
4996,864691135782702387,864691135565831447,32416,497,7791,0.49948515318734393,L2/3,L5,271.0509150104459
4997,864691135292991414,864691135565831447,4092,4056,7791,-0.009015942593955866,L2/3,L5,360.0035967820321
4998,864691135100604448,864691135565831447,51904,11258,7791,-0.046841189057335156,L2/3,L5,305.2137732147748
4999,864691135701034107,864691135565831447,9936,410,7791,-0.1271043561327153,L2/3,L5,249.3998710504879
5000,864691135610086151,864691135565831447,5024,4116,7791,0.13141039068465843,L2/3,L5,366.70143487038604
5003,864691135135756569,864691135565831447,16228,2406,7791,-0.004069654158673241,L2/3,L5,198.11309077393136
5004,864691135856895534,864691135565831447,12552,6567,7791,0.312458123112928,L2/3,L5,232.77508389000744
5005,864691136040443134,864691135565831447,3076,234,7791,-0.07001211217302226,L2/3,L5,250.67633378522183
5009,864691136488048914,864691135565831447,27708,4161,7791,0.16294777254219492,L2/3,L5,354.27072034815404
5010,864691135874611854,864691135565831447,4920,8772,7791,-0.1955552723101058,L2/3,L5,259.32027826608544
5011,864691135697156762,864691135565831447,42348,11570,7791,0.03461266270741914,L2/3,L5,298.6005995975225
5013,864691135407825609,864691135565831447,5276,4421,7791,0.21475777859724715,L2/3,L5,209.7548527209799
5016,864691136953057759,864691135565831447,38792,12006,7791,-0.021429632444853724,L2/3,L5,264.47534466562274
5017,864691135397503777,864691135565831447,3668,5154,7791,-0.026124418703881776,L2/3,L5,363.06824077024413
5018,864691135988078595,864691135565831447,8564,7336,7791,-0.22564674817529137,L2/3,L5,279.4900298758436
5019,864691135685170871,864691135565831447,7380,10902,7791,0.06399171229488061,L2/3,L5,317.93551044197625
